Category,Cost,Cost Centre,Date,Description,Header Ref,Ledger,Nominal Code,Nominal Name,P&L Line,Project ID,Ref,Supplier ID,Type,Unit,Value
Subcontractor,2887,P-OTH-PASS,44804,ID PASS FIRST ISSUE FULL PASS  X 10 SEE INV FOR DETAIL,400148555,PL,FH3522000,Project Costs,External Project Costs,Proj000735,4652,Sup000736,INV,BU013,460.0
Subcontractor,6893,P-OTH-PASS,44813,"OH AUGUST 2022 Airside Driving Medical for 4 person Christopher Mason, Martin Kettles, Alexander Ross, Richard Mils",400148840,PL,FH3522000,Project Costs,External Project Costs,Proj000735,4653,Sup000736,INV,BU013,480.0
Material Supplier,709,P-MAT-MISE,44809,M10x35mm Hex Set Screw,PAI/259095,PL,FH3522000,Project Costs,External Project Costs,Proj000761,4654,Sup000715,INV,BU013,138.29
Subcontractor,7350,P-MAT-INVE,44806,SMA SUNNY TRIPOWER 25KW SOLAR INVERTER - THREE PHASE NO DISPLAY,0000096408,PL,FH3522000,Project Costs,External Project Costs,Proj000742,4655,Sup000721,INV,BU013,5548.22
Subcontractor,9008,P-PLA-SKIP,44818,14-Yard Skip,3427/00307281,PL,FH3522000,Project Costs,External Project Costs,Proj000708,4656,Sup000716,INV,BU013,400.0
Subcontractor,384,P-MAT-MOUK,44813,End Clamp EVOLUTION Black,794939,PL,FH3522000,Project Costs,External Project Costs,Proj000754,4657,Sup000730,INV,BU013,5838.72
Material Supplier,4815,P-MAT-MISE,44805,50No. Bc250 Bag 25 4-8MM 1 Hole Clip,DGN/354075,PL,FH3522000,Project Costs,External Project Costs,Proj000714,4669,Sup000715,INV,BU013,11.44
Subcontractor,8002,P-MAT-INVE,44819,Solis 5G 30kW Solar Inverter - 3 Phase with DC,0000097296,PL,FH3522000,Project Costs,External Project Costs,Proj000754,4670,Sup000721,INV,BU013,1357.22
Subcontractor,6554,P-MAT-SIGN,44806,300x200mm MEN WORKING OVERHEAD,936,PL,FH3522000,Project Costs,External Project Costs,Proj000754,4676,Sup000724,INV,BU013,111.5
Subcontractor,3919,P-OTH-FENC,44804,FENCING PANEL A/CLIMD RUBBER & COUPLING 3.5M 01.08.22 - 31.08.22,413143727,PL,FH3522000,Project Costs,External Project Costs,Proj000720,4678,Sup000599,INV,BU013,35.42
Subcontractor,6988,P-MAT-MOUK,44819,30-105-330 ST-AK 5/40 l=3300 mm,46863,PL,FH3522000,Project Costs,External Project Costs,Proj000741,4885,Sup000731,INV,BU013,609.6
Subcontractor,5659,P-SUN-MISC,44815,EXPENSES WC 05.09.22,INV-22-155,PL,FH3522000,Project Costs,External Project Costs,Proj000706,4886,Sup000762,INV,BU013,527.48
Subcontractor,4759,P-PLA-FUEL,44804,FUEL CONTAINER AND DRIP TRAY 01.08.22 - 31.08.22,413143728,PL,FH3522000,Project Costs,External Project Costs,Proj000720,4887,Sup000599,INV,BU013,161.91
Subcontractor,5926,P-PLA-WELF,44804,WELFARE UNIT MOBILE 12' ECO 01.08.22 - 31.08.22,413156487,PL,FH3522000,Project Costs,External Project Costs,Proj000720,4888,Sup000599,INV,BU013,1035.0
Subcontractor,8882,P-PLA-FORK,44804,2000KG PALLET TRUCK 01.08.22 - 28.08.22,61189137,PL,FH3522000,Project Costs,External Project Costs,Proj000720,4889,Sup000726,INV,BU013,264.39
Material Supplier,2191,P-PLA-FORK,44804,MITOWER 29.07.22 - 25.08.22,61195196,PL,FH3522000,Project Costs,External Project Costs,Proj000723,4890,Sup000726,INV,BU013,255.2
Subcontractor,7281,P-PLA-OPLA,44804,ALLOY SPAN TOWER 3.2M 30.07.22 - 26.08.22,61203694,PL,FH3522000,Project Costs,External Project Costs,Proj000751,4891,Sup000726,INV,BU013,51.04
Subcontractor,465,P-PLA-FORK,44804,ALLOY NARROW SPAN TOWER 3.2M 27.07.22 - 30.08.22,61205017,PL,FH3522000,Project Costs,External Project Costs,Proj000714,4892,Sup000726,INV,BU013,63.8
Subcontractor,7962,P-PLA-OPLA,44818,RUBBISH CHUTE HOPPER - Start Date 05.09.22 (including Delivery & Collection),61222561,PL,FH3522000,Project Costs,External Project Costs,Proj000754,4893,Sup000726,INV,BU013,495.0
Subcontractor,5784,P-PLA-SKIP,44817,8 YARD SKIP,3227088,PL,FH3522000,Project Costs,External Project Costs,Proj000714,4894,Sup000727,INV,BU013,275.0
Subcontractor,9569,P-PLA-SKIP,44817,8YARD SKIP (WEEKLY),3227089,PL,FH3522000,Project Costs,External Project Costs,Proj000723,4895,Sup000727,INV,BU013,315.0
Material Supplier,7688,P-MAT-MISE,44812,VISQUEEN Polythene DPM BBA 300mu Black 4m x 25.0m,0466/00134742,PL,FH3522000,Project Costs,External Project Costs,Proj000754,4896,Sup000716,INV,BU013,497.46
Subcontractor,5123,P-PLA-CONT,44804,XH 20' Shipping Container,3427/00114637,PL,FH3522000,Project Costs,External Project Costs,Proj000754,4897,Sup000716,INV,BU013,78.0
Subcontractor,2198,P-MAT-MISE,44816,"Sawn Batten Graded BS5534 *Premium* FSC. 25.0 x 50mm
SBBF2550",4319/00163435,PL,FH3522000,Project Costs,External Project Costs,Proj000754,4898,Sup000716,INV,BU013,228.48
Material Supplier,1563,P-MAT-POPT,44784,SOLAREDGE P801 OPTIMISER,MID2208-01399,PL,FH3522000,Project Costs,External Project Costs,Proj000721,4899,Sup000717,INV,BU013,59.69
Subcontractor,1689,P-PLA-CONT,44804,SECURITY CONTAINER 20' X 8' 80862,3220859,PL,FH3522000,Project Costs,External Project Costs,Proj000723,4900,Sup000727,INV,BU013,89.59
Material Supplier,6237,P-OTH-FENC,44804,FENCING PANEL FOOT & COUPLER 01.08.22 - 31.08.22,3220865,PL,FH3522000,Project Costs,External Project Costs,Proj000723,4901,Sup000727,INV,BU013,29.5
Subcontractor,4362,P-PLA-CONT,44804,SECURITY CONTAINER 20' X 8' 63348 01.08.22 - 31.08.22,3220862,PL,FH3522000,Project Costs,External Project Costs,Proj000745,4902,Sup000727,INV,BU013,73.83
Subcontractor,6332,P-PLA-CONT,44804,SECURITY CONTAINER 20' X 8' X 2 61198 01.08.22 - 08.08.22 72394 01.08.22 - 31.08.22,3220861,PL,FH3522000,Project Costs,External Project Costs,Proj000723,4903,Sup000727,INV,BU013,200.67
Subcontractor,4220,P-PLA-WELF,44804,CHEMICAL TOILET 01.08.22 - 31.08.22,3220860,PL,FH3522000,Project Costs,External Project Costs,Proj000723,4904,Sup000727,INV,BU013,127.96
Material Supplier,9685,P-MAT-SWIT,44811,SCHNEIDER RCBO SP CLASS AC TYPE C 16A 30MA 10KA PLUG-ON,447779260,PL,FH3522000,Project Costs,External Project Costs,Proj000723,4905,Sup000718,INV,BU013,6.05
Material Supplier,3442,P-MAT-SWIT,44811,SCHNEIDER RCBO SP CLASS AC TYPE C 16A 30MA 10KA PLUG-ON,447779261,PL,FH3522000,Project Costs,External Project Costs,Proj000723,4906,Sup000718,INV,BU013,73.8
Material Supplier,8743,P-MAT-SWIT,44811,SCHNEIDER RCBO SP CLASS AC TYPE C 16A 30MA 10KA PLUG-ON,447779262,PL,FH3522000,Project Costs,External Project Costs,Proj000723,4907,Sup000718,INV,BU013,270.05
Subcontractor,5298,P-MAT-SWIT,44812,WYLEX RCBO SP CLASS A TYPE C 1 MODULE 16A 30MA 10KA,447786913,PL,FH3522000,Project Costs,External Project Costs,Proj000723,4908,Sup000718,INV,BU013,85.32
Subcontractor,6321,P-SUB-SITE,44809,SITE MANAGEMENT J DRAPER WC 15.08.22 3 HRS X Â£2,2209,PL,FH3522000,Project Costs,External Project Costs,Proj000713,4919,Sup000741,INV,BU013,60.0
Subcontractor,6021,P-SUB-SITE,44809,SITE MANAGEMENT J DRAPER WC 15.08.22 12HRS X Â£2,2209,PL,FH3522000,Project Costs,External Project Costs,Proj000707,4920,Sup000741,INV,BU013,240.0
Subcontractor,67,P-SUB-SITE,44809,SITE MANAGEMENT J DRAPER WC 29.08.22 3 HRS X Â£2,2209,PL,FH3522000,Project Costs,External Project Costs,Proj000769,4921,Sup000741,INV,BU013,60.0
Subcontractor,3108,P-SUB-SITE,44809,SITE MANAGEMENT J DRAPER WC 22.08.22 45.5 HRS X Â£2,2209,PL,FH3522000,Project Costs,External Project Costs,Proj000716,4922,Sup000741,INV,BU013,910.0
Subcontractor,1676,P-SUB-SITE,44809,SITE MANAGEMENT J DRAPER WC 15.08.22 3 HRS X Â£2,2209,PL,FH3522000,Project Costs,External Project Costs,Proj000769,4923,Sup000741,INV,BU013,60.0
Subcontractor,1258,P-SUB-SITE,44809,SITE MANAGEMENT J DRAPER WC 29.08.22 3 HRS X Â£2,2209,PL,FH3522000,Project Costs,External Project Costs,Proj000722,4924,Sup000741,INV,BU013,60.0
Subcontractor,6679,P-SUB-SITE,44809,SITE MANAGEMENT J DRAPER C 29.08.22 28 HRS X Â£2,2209,PL,FH3522000,Project Costs,External Project Costs,Proj000716,4925,Sup000741,INV,BU013,560.0
Subcontractor,8254,P-SUB-SITE,44809,SITE MANAGEMENT J DRAPER WC 29.8.22 3 HRS X Â£2,2209,PL,FH3522000,Project Costs,External Project Costs,Proj000740,4926,Sup000741,INV,BU013,60.0
Material Supplier,1512,P-MAT-SWIT,44812,PP41604X SCHNEIDER POWERPACT 4 MCCB 4P 160A 36KA,447785355,PL,FH3522000,Project Costs,External Project Costs,Proj000770,4927,Sup000718,INV,BU013,545.25
Subcontractor,2967,P-OTH-MISC,44799,RECYCLED TYPE1 & BUILDING SAND PLUS FUEL SURCHARGE,TRL314328,PL,FH3522000,Project Costs,External Project Costs,Proj000767,4929,Sup000789,INV,BU013,563.82
Subcontractor,1780,P-OTH-MISC,44811,RECYCLED TYPE 1 / RECYCLED 10-15MM PLUS FUEL SURCHARGE TICKET NOS 1080699 1080740 1080752 1080759 1080770,TRL314583,PL,FH3522000,Project Costs,External Project Costs,Proj000767,4930,Sup000789,INV,BU013,1271.14
Subcontractor,3085,P-OTH-MISC,44803,RECYCLED TYPE 1 PLUS FUEL SURCHARGE,TRL314385,PL,FH3522000,Project Costs,External Project Costs,Proj000767,4931,Sup000789,INV,BU013,224.99
Subcontractor,2261,P-OTH-MISC,44789,BUILDING SAND PLUS FUEL CHARGE,TRL314054,PL,FH3522000,Project Costs,External Project Costs,Proj000767,4932,Sup000789,INV,BU013,331.28
Subcontractor,1054,P-OTH-MISC,44792,RECYCLED TYPE 1 & 10-5MM PLUS FUEL SURCHARGE,TRL314140,PL,FH3522000,Project Costs,External Project Costs,Proj000767,4933,Sup000789,INV,BU013,534.43
Material Supplier,6847,P-MAT-OMAT,44809,Trenching Shovel,EXP-TC370922164,PL,FH3522000,Project Costs,External Project Costs,Proj000724,4982,Sup000761,INV,BU013,17.48
Subcontractor,3257,P-MAT-MISE,44819,360No. WALRAVEN EM50020016 BC500 CLIP,074 - 230743,PL,FH3522000,Project Costs,External Project Costs,Proj000716,4986,Sup000725,INV,BU013,212.56
Subcontractor,6856,P-MAT-SWIT,44819,HAGER JK01B BLANKING PIECE SP,074 - 230748,PL,FH3522000,Project Costs,External Project Costs,Proj000724,4987,Sup000725,INV,BU013,15.33
Material Supplier,7841,P-PLA-OPLA,44804,LOOSE EXTENSION LEAD 110V 15M 16AMP 26.07.22 - 29.08.22,61204053,PL,FH3522000,Project Costs,External Project Costs,Proj000716,4988,Sup000726,INV,BU013,79.4
Subcontractor,9424,P-SUN-MISC,44809,Hearing Protection,EXP-JBB10922163,PL,FH3522000,Project Costs,External Project Costs,Proj000731,4996,Sup000759,INV,BU013,12.48
Material Supplier,7908,P-PLA-OPLA,44804,TRANSFORMER 2.2KVA 26.07.22 - 29.08.22,61205874,PL,FH3522000,Project Costs,External Project Costs,Proj000716,5019,Sup000726,INV,BU013,105.15
Subcontractor,6666,P-MAT-SWIT,44818,"A9N18446 SCHNEIDER
MCB C120H SP TYPE C 80A 15KA",447829902,PL,FH3522000,Project Costs,External Project Costs,Proj000707,5020,Sup000718,INV,BU013,39.13
Material Supplier,2386,P-MAT-CABA,44818,"NL20CWN NEWLEC {KIT2}
ARMOURED GLAND PACK OUTDOOR CW20+EARTH TAG+PVC SHROUD",447830934,PL,FH3522000,Project Costs,External Project Costs,Proj000752,5021,Sup000718,INV,BU013,255.74
Material Supplier,1841,P-MAT-CABA,44820,FF-250-S-P 60513937,447851628,PL,FH3522000,Project Costs,External Project Costs,Proj000716,5022,Sup000718,INV,BU013,126.79
Subcontractor,3200,P-MAT-MISE,44820,"132728 SOUDAL
750ML FIRE RATED EXPANDING FOAM B1 HAND HELD TRADE",447851629,PL,FH3522000,Project Costs,External Project Costs,Proj000716,5023,Sup000718,INV,BU013,29.77
Subcontractor,4199,P-MAT-SWIT,44824,6MM SWITCHBOARD MAT 5METRE,447860547,PL,FH3522000,Project Costs,External Project Costs,Proj000716,5024,Sup000718,INV,BU013,318.06
Subcontractor,5041,P-MAT-MISE,44824,"50No. NLCRG1 NEWLEC
GASKET CIRCULAR RUBBER FOR STEEL & PVC CONDUIT BOXES",447863793,PL,FH3522000,Project Costs,External Project Costs,Proj000716,5025,Sup000718,INV,BU013,28.9
Subcontractor,8106,P-MAT-MISE,44824,"200No. NLS4304DN NEWLEC 
M4 X 12MM CONDUIT BOX SCREW PAN HEAD SLOTTED MACHINE BRASS",447863794,PL,FH3522000,Project Costs,External Project Costs,Proj000716,5026,Sup000718,INV,BU013,12.1
Material Supplier,4206,P-MAT-OMAT,44824,Type C Concrete Lintel 900mm (100 X 150mm),I963904,PL,FH3522000,Project Costs,External Project Costs,Proj000767,5039,Sup000785,INV,BU013,160.41
Subcontractor,7758,P-MAT-CABA,44819,"2500141827 6943XLH-6.0-BLK1 CABLE-RX, 6.0MM BLACK 3-CORE CUT XLPE/SWA/PVC BASEC",447841653,PL,FH3522000,Project Costs,External Project Costs,Proj000741,5040,Sup000718,INV,BU013,99.6
Subcontractor,135,P-MAT-CABA,44819,"1051042893 NLSW204PE NEWLEC, SWITCH DISCONNECTOR ROTARY TP&N 20A IP65 MOULDED",447841654,PL,FH3522000,Project Costs,External Project Costs,Proj000741,5041,Sup000718,INV,BU013,38.85
Subcontractor,2843,P-MAT-ACAB,44825,"H07RNF-03C-2.5-BLK1 CABLE-RX
2.5MM BLACK 3-CORE CUT HEAVY DUTY POWER SUPPLY RUBBER",447872728,PL,FH3522000,Project Costs,External Project Costs,Proj000716,5078,Sup000718,INV,BU013,321.0
Subcontractor,3124,P-MAT-ACAB,44825,"H07RNF-03C-2.5-BLK1 CABLE-RX
2.5MM BLACK 3-CORE CUT HEAVY DUTY POWER SUPPLY RUBBER",447872728,PL,FH3522000,Project Costs,External Project Costs,Proj000716,5079,Sup000718,INV,BU013,321.0
Material Supplier,3802,P-MAT-MISE,44817,200No. CPT300-4.8 300mm x 4.8mm Black Tie,WYT/332460,PL,FH3522000,Project Costs,External Project Costs,Proj000752,5080,Sup000715,INV,BU013,3.5
Material Supplier,7006,P-MAT-MISE,44817,100No. CPT530-9 530mm x 9mm Black,WYT/332460,PL,FH3522000,Project Costs,External Project Costs,Proj000752,5081,Sup000715,INV,BU013,18.5
Subcontractor,5142,P-MAT-MISE,44825,CARRIAGE COST,447873414,PL,FH3522000,Project Costs,External Project Costs,Proj000706,5082,Sup000718,INV,BU013,7.5
Material Supplier,4159,P-MAT-MISE,44825,6No. LUG COPPER TUBE BRAZED PINS 70MMSQ UNINSL 31MM PIN LENGTH,447873413,PL,FH3522000,Project Costs,External Project Costs,Proj000706,5083,Sup000718,INV,BU013,29.41
Subcontractor,6217,P-MAT-MISE,44825,6No. TERMINAL SOLID COPPER PIN 95MM HEAVY DUTY,447873412,PL,FH3522000,Project Costs,External Project Costs,Proj000706,5084,Sup000718,INV,BU013,57.53
Material Supplier,7413,P-MAT-MISE,44820,"100nO. NLTS08NA NEWLEC
CABLE TIE 4.6X300MM NYLON NATURAL",447850439,PL,FH3522000,Project Costs,External Project Costs,Proj000706,5085,Sup000718,INV,BU013,3.64
Material Supplier,6154,P-MAT-MISE,44820,"100No. NLTS09BA NEWLEC
CABLE TIE 4.6X385MM NYLON BLACK",447850439,PL,FH3522000,Project Costs,External Project Costs,Proj000706,5086,Sup000718,INV,BU013,5.11
Hire Supplier,3473,P-PLA-OPLA,44819,WEEKLY HIRE OF CRIMPER 70/95/120 DIES,447838643,PL,FH3522000,Project Costs,External Project Costs,Proj000706,5087,Sup000718,INV,BU013,140.0
Subcontractor,4754,P-PLA-OPLA,44819,CARRIAGE CHARGE,447838643,PL,FH3522000,Project Costs,External Project Costs,Proj000706,5088,Sup000718,INV,BU013,40.0
Subcontractor,3441,P-MAT-SWIT,44812,Schneider Merlin 630A Four Pole MCCB NSX630N without Trip Unit,DTM/245147,PL,FH3522000,Project Costs,External Project Costs,Proj000706,5089,Sup000715,INV,BU013,1437.1
Subcontractor,6175,P-MAT-SWIT,44812,Schneider Merlin MicroLogic 2.3 400A Four PoleTrip Unit for NSX 400 / 630 MCCB,DTM/245147,PL,FH3522000,Project Costs,External Project Costs,Proj000706,5090,Sup000715,INV,BU013,452.89
Subcontractor,3481,P-MAT-SWIT,44812,Schneider Merlin Powerpact4 63A Four Pole 36kA NSX MCCB,DTM/245147,PL,FH3522000,Project Costs,External Project Costs,Proj000706,5091,Sup000715,INV,BU013,769.12
Subcontractor,8958,P-SUN-SUBS,44821,SUBSISTENCE WC12.09.22,INV-22-156,PL,FH3522000,Project Costs,External Project Costs,Proj000706,5092,Sup000762,INV,BU013,100.0
Subcontractor,3035,P-SUN-MISC,44821,EXPENSES WC 12.09.22,INV-22-156,PL,FH3522000,Project Costs,External Project Costs,Proj000706,5093,Sup000762,INV,BU013,489.86
Subcontractor,7519,P-SUB-PROJ,44805,DAYS COMPLETE AUGUST 2022 5 DAYS X Â£170.0,INV-22-154,PL,FH3522000,Project Costs,External Project Costs,Proj000742,5094,Sup000762,INV,BU013,850.0
Subcontractor,5379,P-SUB-PROJ,44805,DAYS COMPLETE AUGUST 2022 21 DAYS @ Â£170.0,INV-22-154,PL,FH3522000,Project Costs,External Project Costs,Proj000706,5095,Sup000762,INV,BU013,2720.0
Subcontractor,5736,P-PLA-OPLA,44822,ATLAS GP BLADE 300X20MM,61230183,PL,FH3522000,Project Costs,External Project Costs,Proj000708,5099,Sup000726,INV,BU013,31.39
Material Supplier,3858,P-MAT-SIGN,44820,"NLCM3KIT NEWLEC
CABLE MARKER KIT BLACK ON YELLOW WITH CASE",447851489,PL,FH3522000,Project Costs,External Project Costs,Proj000708,5101,Sup000718,INV,BU013,153.37
Subcontractor,5583,P-MAT-LIGP,44817,SPECIAL 93333 beg sensor,3923876,PL,FH3522000,Project Costs,External Project Costs,Proj000708,5102,Sup000779,INV,BU013,70.0
Subcontractor,323,P-MAT-LIGP,44817,DELIVERY,3923876,PL,FH3522000,Project Costs,External Project Costs,Proj000708,5103,Sup000779,INV,BU013,18.5
Subcontractor,6166,P-MAT-PVPA,44825,MG6C12 SCHNEIDER PANELBOARD 12WAY TP 630A RAL 9001,447872420,PL,FH3522000,Project Costs,External Project Costs,Proj000735,5105,Sup000718,INV,BU013,2497.1
Material Supplier,3450,P-MAT-MISE,44819,200NO. RB625 M6X25 ROOFING NUTS & BOLTS,074-230883,PL,FH3522000,Project Costs,External Project Costs,Proj000754,5106,Sup000725,INV,BU013,13.78
Material Supplier,2910,P-MAT-CABA,44819,24M LEGD SC4033M ECS41/3 SLOT CHAN 41X41 3M,074-230883,PL,FH3522000,Project Costs,External Project Costs,Proj000754,5107,Sup000725,INV,BU013,205.89
Material Supplier,4733,P-MAT-MISE,44819,30M TR10 M10 SCREWED ROD X3MTS BZP,074-230883,PL,FH3522000,Project Costs,External Project Costs,Proj000754,5108,Sup000725,INV,BU013,67.25
Subcontractor,7371,P-MAT-MISE,44819,TERMTECH E1004PS ROTARY ISOLATOR 4P 100A,074-230883,PL,FH3522000,Project Costs,External Project Costs,Proj000754,5109,Sup000725,INV,BU013,91.44
Material Supplier,9723,P-MAT-CABA,44819,3M TRUNKING 150X150 GALV,074-230883,PL,FH3522000,Project Costs,External Project Costs,Proj000754,5110,Sup000725,INV,BU013,86.54
Subcontractor,6994,P-MAT-CABA,44819,66E 150X150 END CAP,074-230883,PL,FH3522000,Project Costs,External Project Costs,Proj000754,5111,Sup000725,INV,BU013,8.99
Material Supplier,9813,P-MAT-ACAB,44819,CABLE H07RN-F 5CORE 16MM BLACK,074-230883,PL,FH3522000,Project Costs,External Project Costs,Proj000754,5112,Sup000725,INV,BU013,47.94
Subcontractor,9187,P-MAT-MISE,44819,HOLESAW 32MM,074-230883,PL,FH3522000,Project Costs,External Project Costs,Proj000754,5113,Sup000725,INV,BU013,28.02
Material Supplier,7587,P-MAT-MISE,44819,20NO. CNLM10 EZ10L PN101 CH-NUT M10,074-230883,PL,FH3522000,Project Costs,External Project Costs,Proj000754,5114,Sup000725,INV,BU013,2.88
Material Supplier,5605,P-MAT-MISE,44819,20NO. M10X35 BZP SETPINS,074-230883,PL,FH3522000,Project Costs,External Project Costs,Proj000754,5115,Sup000725,INV,BU013,6.22
Material Supplier,265,P-MAT-MISE,44819,100NO. DELIGO PW10100 PENNY WASHER M10X25MM BZP,074-230883,PL,FH3522000,Project Costs,External Project Costs,Proj000754,5116,Sup000725,INV,BU013,3.22
Subcontractor,7496,P-MAT-MISE,44819,FIRE FIRE MATE SEALANT,074-230883,PL,FH3522000,Project Costs,External Project Costs,Proj000754,5117,Sup000725,INV,BU013,6.38
Subcontractor,9808,P-MAT-MOUK,44824,End Clamp EVOLUTION Black,800126,PL,FH3522000,Project Costs,External Project Costs,Proj000754,5118,Sup000730,INV,BU013,6.96
Subcontractor,5375,P-MAT-MOUK,44824,End Bracket EVOLUTION Black,800126,PL,FH3522000,Project Costs,External Project Costs,Proj000754,5119,Sup000730,INV,BU013,34.48
Subcontractor,8002,P-MAT-MOUK,44824,DELIVERY,800126,PL,FH3522000,Project Costs,External Project Costs,Proj000754,5120,Sup000730,INV,BU013,10.29
Material Supplier,2496,P-MAT-CABA,44819,Swifts 100mm Pre-Galv Light Duty Cable Tray (3m Length),DTM/245486,PL,FH3522000,Project Costs,External Project Costs,Proj000754,5121,Sup000715,INV,BU013,162.6
Material Supplier,8929,P-MAT-CABA,44819,Swifts 100mm Pre-Galv Flat Bend for Light Duty Tray (Sold in 1's),DTM/245486,PL,FH3522000,Project Costs,External Project Costs,Proj000754,5122,Sup000715,INV,BU013,24.69
Subcontractor,6927,P-MAT-MISE,44819,Olympic Fixings M10 x 25 Loose Bolt (Sold in 1's),DTM/245486,PL,FH3522000,Project Costs,External Project Costs,Proj000754,5123,Sup000715,INV,BU013,16.8
Material Supplier,4409,P-MAT-MISE,44819,Tamlex 1 x 10mm Hole Flat Square Plate for Strut (Sold in 1's),DTM/245486,PL,FH3522000,Project Costs,External Project Costs,Proj000754,5124,Sup000715,INV,BU013,10.0
Subcontractor,9820,P-MAT-MISE,44819,delivery,DTM/245486,PL,FH3522000,Project Costs,External Project Costs,Proj000754,5125,Sup000715,INV,BU013,14.95
Material Supplier,5805,P-MAT-ACAB,44819,30M LSF5X16 5CORE 16MM,4453749,PL,FH3522000,Project Costs,External Project Costs,Proj000754,5126,Sup000739,INV,BU013,325.4
Subcontractor,582,P-MAT-CABA,44819,"32MM EEXE BLACK PVC GLAND+L/NUT16-25MM THREAD LENGTH
15MM",4453749,PL,FH3522000,Project Costs,External Project Costs,Proj000754,5127,Sup000739,INV,BU013,4.66
Subcontractor,4002,P-MAT-CABA,44819,40MM EEXE BLACK PVC GLAND+L/NUT 22-32MM THREAD LENGTH 16MM,4453749,PL,FH3522000,Project Costs,External Project Costs,Proj000754,5128,Sup000739,INV,BU013,8.38
Material Supplier,4926,P-MAT-CABA,44819,(PACK OF 2) 25 BW TERMS,4453749,PL,FH3522000,Project Costs,External Project Costs,Proj000754,5129,Sup000739,INV,BU013,2.56
Subcontractor,6013,P-PLA-FORK,44817,Transport (each way),3427/00114909,PL,FH3522000,Project Costs,External Project Costs,Proj000761,5130,Sup000716,INV,BU013,535.0
Material Supplier,4059,P-MAT-INVE,44818,ENPHASE MICRO-INVERTERS,MID2209-01950,PL,FH3522000,Project Costs,External Project Costs,Proj000723,5131,Sup000717,INV,BU013,3371.2
Subcontractor,5187,P-MAT-INVE,44818,DELIVERY,MID2209-01950,PL,FH3522000,Project Costs,External Project Costs,Proj000723,5132,Sup000717,INV,BU013,59.0
Subcontractor,1638,P-PLA-WELF,44824,CHEMICAL TOILET 01.09.22 - 09.09.22,3227836,PL,FH3522000,Project Costs,External Project Costs,Proj000723,5133,Sup000727,INV,BU013,38.94
Subcontractor,6548,P-PLA-WELF,44824,COLLECTION,3227836,PL,FH3522000,Project Costs,External Project Costs,Proj000723,5134,Sup000727,INV,BU013,25.0
Subcontractor,5811,P-MAT-MONS,44799,August 2022,V02023774920,PL,FH3522000,Project Costs,External Project Costs,Proj000750,5141,Sup000753,INV,BU013,8.18
