Unit,P&L Line,Nominal Code,Nominal Name,Ledger,Type,Value,Ref,Date,Description,Header Ref,Project ID,Cost Centre,Supplier ID
BU010,Interco Costs,691122203,InterCo Project Costs,PL,INV,9880,352039,44844,Topographical Survey - Moberley,SIGR00235,Proj000700,P-DIRECT,RSK
BU010,Interco Costs,691122203,InterCo Project Costs,PL,INV,4256,352040,44844,Topographical Survey - Newton,SIGR00235,Proj000700,P-DIRECT,RSK
BU010,Interco Costs,691122203,InterCo Project Costs,PL,INV,2882,356607,44865,"LVIA Reporting Expenses - Site visit",19846,Proj000686,P-DIRECT,RSK
BU010,Interco Costs,691122203,InterCo Project Costs,PL,INV,1125,356722,44867,EIA Scoping - Work completed in October including template and drafting Scoping Report sections,SI02247300,Proj000697,P-DIRECT,RSK
BU010,Interco Costs,691122203,InterCo Project Costs,PL,INV,5320,357218,44865,"Noise AssessmentAmendments, following change in site layout",SI7601514,Proj000516,P-DIRECT,RSK
BU010,Interco Costs,691122203,InterCo Project Costs,PL,INV,3485,357582,44848,Lower thorpe reporting,015332,Proj000701,P-DIRECT,RSK
BU010,Interco Costs,691122203,InterCo Project Costs,PL,INV,511.55,357589,44865,Professional fees over the period of october 2022,19865,Proj000702,P-DIRECT,RSK
BU010,Interco Costs,691122203,InterCo Project Costs,PL,INV,400,357595,44872,Speed survey,SI02247554,Proj000690,P-DIRECT,RSK
BU010,Interco Costs,691122203,InterCo Project Costs,PL,INV,1980,357978,44873,Topographical Surevy - Sunnydale Farm,SIGR00244,Proj000689,P-DIRECT,RSK
BU010,Interco Costs,691122203,InterCo Project Costs,PL,INV,1260,357979,44873,Topographical Survey - Hillcote Farm,SIGR00244,Proj000689,P-DIRECT,RSK
BU010,Interco Costs,691122203,InterCo Project Costs,PL,INV,1980,357980,44873,Topographical Survey - St Peters lane,SIGR00245,Proj000681,P-DIRECT,RSK
BU010,Interco Costs,691122203,InterCo Project Costs,PL,INV,1980,357981,44873,Topographical Survey - Woodhouse Farm,SIGR00245,Proj000681,P-DIRECT,RSK
BU010,Interco Costs,691122203,InterCo Project Costs,PL,INV,1260,357985,44873,Topographical Survey - Sturts Farm,SIGR00246,Proj000685,P-DIRECT,RSK
BU010,Interco Costs,691122203,InterCo Project Costs,PL,INV,161,358035,44874,ECC Accident Data and Mapping,SI02247714,Proj000696,P-DIRECT,RSK
BU010,Interco Costs,691122203,InterCo Project Costs,PL,INV,450,358336,44875,EIA Scoping,SI02247731,Proj000697,P-DIRECT,RSK
BU010,Interco Costs,691122203,InterCo Project Costs,PL,INV,959.36,358811,44865,"ADAS Landscape Management - Ad hocRSK Project 1120001 Solar PV Development Estuary FarmProfessional fees incurred during October '22 £748.00Expensesincluding 329 miles @ 60p/mil",19945,Proj000688,P-DIRECT,RSK
BU010,Interco Costs,691122203,InterCo Project Costs,PL,INV,800,361499,44881,Additional agreed work,SI02247998,Proj000516,P-DIRECT,RSK
BU010,Interco Costs,691122203,InterCo Project Costs,PL,INV,135,362069,44865,Ongoing consultancy For period August - October 2022 (prior to geophysical survey of site being instructed,015361,Proj000696,P-DIRECT,RSK
BU010,Interco Costs,691122203,InterCo Project Costs,PL,INV,450,362113,44886,Knowl Green - remodel / assessment / report for revised layout,SI7601553,Proj000690,P-DIRECT,RSK
BU010,Interco Costs,691122203,InterCo Project Costs,PL,INV,1250,362114,44886,Additional work undertaken - drawings and report updates �,SI02248108,Proj000696,P-DIRECT,RSK
BU010,Interco Costs,691122203,InterCo Project Costs,PL,INV,14136,362290,44889,Moberley and Newton Topo Surveys,SIGR00248,#N/A,,RSK
BU010,Interco Costs,691122203,InterCo Project Costs,PL,INV,2300,362596,44893,"Initial data collection and consultationFRA Report production",SI0919970,Proj000703,P-DIRECT,RSK
BU010,Interco Costs,691122203,InterCo Project Costs,PL,INV,1950,363066,44895,"Padbury Brook Solar Farm (ADAS Project ref 1120022.)As per fee proposal dated 21/10/22 (ref: 11782 TL01 (00))PRA for Padbury Brook Solar Farm scheme",SI02248517,Proj000516,P-DIRECT,RSK
BU010,Interco Costs,691122203,InterCo Project Costs,PL,INV,3240,363284,44894,Sunnydale Farm Topographical Survey,SIGR00255,Proj000689,P-DIRECT,RSK
BU010,Interco Costs,691122203,InterCo Project Costs,PL,INV,3960,363285,44894,St Peter's Topographical Survey,SIGR00256,Proj000681,P-DIRECT,RSK
BU010,Interco Costs,691122203,InterCo Project Costs,PL,INV,1260,363286,44894,Sturts Farm topographical Survey,SIGR00257,Proj000685,P-DIRECT,RSK
BU010,Interco Costs,691122203,InterCo Project Costs,PL,INV,250,363542,44896,Additional pre-application fee,SI02248718,Proj000690,P-DIRECT,RSK
BU010,Interco Costs,691122203,InterCo Project Costs,PL,INV,1465,363543,44896,"Agreed fee uplift for additional work £950.00Highway Boundary Data £100.00Pre-application Scoping Costs £415",SI02248647,Proj000690,P-DIRECT,RSK
BU010,Interco Costs,691122203,InterCo Project Costs,PL,INV,2450,363588,44896,"Project Name: Padiham Battery StorageFAO: Andrew CorrinADAS Project number 11200781-Dec-22Flood Risk Assessment",SI0920035,Proj000686,P-DIRECT,RSK
BU010,Interco Costs,691122203,InterCo Project Costs,PL,INV,400,364094,44899,Raspberry Farm Updated Layout Noise Impact Assessment,SI7601602,Proj000704,P-DIRECT,RSK
BU010,Interco Costs,691122203,InterCo Project Costs,PL,INV,3700,364865,44895,"Setup200.00Data Collection1,300.00Reporting1,700.00WSI500.00",015507,Proj000516,P-DIRECT,RSK
BU010,Interco Costs,691122203,InterCo Project Costs,PL,INV,1105,365174,44883,"Transport bluestone energey """,SI02248095,Proj000689,P-DIRECT,RSK
BU010,Subcontractors,691122004,Subcontractors (COS),PL,INV,500,345554,44799,Amendments to Built Heritage Statement following changes to site boundary,SI 177688,Proj000690,P-SUB,Sup000423
BU010,Subcontractors,691122004,Subcontractors (COS),PL,INV,1000,351173,44797,Modelling proposal works a Knowle Green Solar Farm,17691,Proj000690,P-SUB,Sup000440
BU010,Subcontractors,691122004,Subcontractors (COS),PL,INV,500,352259,44846,PROVISION OF PHOTOGRAPHY,17816,Proj000704,P-SUB,Sup000440
BU010,Subcontractors,691122004,Subcontractors (COS),PL,INV,750,354251,44854,PRODUCTIN OF ADDITIONAL IMAGES,17831,Proj000704,P-SUB,Sup000440
BU010,Subcontractors,691122004,Subcontractors (COS),PL,INV,1680,355768,44859,BBS surveys & Reporting,MNE_036_BBS_ADAS_ALFRETON,Proj000705,P-SUB,Sup000512
BU010,Subcontractors,691122004,Subcontractors (COS),PL,INV,300,358715,44868,"Revisions to layout and production of images carried out for the above site, 
all as instructed through Daniel Haigh.",17869,Proj000704,P-SUB,Sup000440
BU010,Subcontractors,691122004,Subcontractors (COS),PL,INV,240,360018,44876,ARB SURVEY,LTM0669.01,Proj000686,P-SUB,Sup000523
BU011,Consultancy,692004200,InterCo Consultancy,PL,INV,542,335363,44777,"Print managementADAS Natural Solutions brochure, 4pp, A4 (landscape), 100 copiesADAS Enivronment brochure, 20pp, A4 (landscape), 100 copies",SI02243762,#N/A,,RSK
BU012,"InterCo Consultancy """"Ohead""""",699734200,InterCo Consultancy,PL,INV,1644.25,317456,44698,"Completion of two on-site red diesel tank clean out in preparation for kerosene, followed by tank checks by OFTEC certified technician.",SIAH00675,#N/A,,RSK
BU012,"InterCo Consultancy """"Ohead""""",699734200,InterCo Consultancy,PL,INV,750,321397,44698,Completion two tank pump outs following identification of defects by OFTEC certified technician.,SIAH00676,#N/A,,RSK
BU012,"InterCo Consultancy """"Ohead""""",699734200,InterCo Consultancy,PL,INV,2664,345533,44813,Boxworth Tree pruning & surgery,0000054138,#N/A,,RSK
BU013,Interco Project Sales,FH3522203CIS,InterCo Project Costs CIS,PL,INV,6449,6451,44853,"""Supply labour plant and equipment to install approximately 160m of single 94/110mm class 3 electric cable balck ducting complete with draw cord. Excavation approximately 550mm deep to provide 450mm cover to the top of duct.",21185,Proj000706,P-SUB-OCON,RSK
BU013,Interco Project Sales,FH3522203CIS,InterCo Project Costs CIS,PL,INV,1200,6606,44812,"Extra Work, inclusive of reinstatement etc",21208,Proj000706,P-SUB-TREN,RSK
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,49.14,16,44748,300No. 300 x 4.6 R/Ball Tie Stainless Steel 100,WYT/327596,Proj000707,P-MAT-MISE,Sup000715
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,17.55,17,44748,Fai/FUll Cut Off Wheel 115MM X 1.0 X 22,WYT/327596,Proj000707,P-MAT-MISE,Sup000715
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,38.95,18,44748,2101S-160 Side Cutter,WYT/327596,Proj000707,P-MAT-MISE,Sup000715
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,52.75,19,44748,"EC012-KIT
Blk/WHi 0-9,L1,L2,L3,N,EArth",DTM/242235,Proj000708,P-MAT-CABA,Sup000715
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,9.99,20,44748,DELIVERY,DTM/242235,Proj000708,P-MAT-CABA,Sup000715
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,9.48,22,44748,5No. 6491X 16.0mm² Green/Yellow 100m Ree,WYT/327584,Proj000707,P-MAT-ACAB,Sup000715
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,9,23,44748,CTS16 Crimp-Pak Copper Tube Splices,WYT/327584,Proj000707,P-MAT-CABA,Sup000715
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,11.11,30,44747,3070 ROTARY HAMMER DRILL (week),0688/00103826,Proj000709,P-PLA-OPLA,Sup000716
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,29.64,31,44750,3070 ROTARY HAMMER DRILL (week),0688/00104429,Proj000709,P-PLA-OPLA,Sup000716
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,3.5,32,44750,4306 RCD  (week),0688/00104429,Proj000709,P-PLA-OPLA,Sup000716
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,4.94,33,44750,4321 EXTENSION LEAD 14M  (week),0688/00104429,Proj000709,P-PLA-OPLA,Sup000716
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,470.4,34,44753,Q CELLS ML G9+ 390W BLACK FRAMED MONO (WHITE BACKSHEET) - 25 YR WARRANTY,MID2207-01019,Proj000710,P-MAT-PVPA,Sup000717
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,56,35,44753,DELIVERY COST,MID2207-01019,Proj000710,P-MAT-PVPA,Sup000717
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,2.69,36,44747,"2No. NL70C-10 NEWLEC
CRIMP LUG TUBE 70.0MM 10MM HOLE COPPER",447334720,Proj000711,P-MAT-MISE,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,7.94,37,44747,"NLCHS32 NEWLEC
HOLESAW QUICK CHANGE BI-METAL 32X48MM",447334720,Proj000711,P-MAT-MISE,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,27.68,38,44747,"NLESTOP37ENC NEWLEC
EMERGENCY STOP PUSH BUTTON TWIST RELEASE 37MM IP65",447334959,Proj000712,P-MAT-MISE,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,24.6,39,44747,"NLPE70A NEWLEC
ENCLOSURE W/PROOF 300X220X120MM IP56 GRY MOULDED",447334959,Proj000712,P-MAT-MISE,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,5.23,40,44747,"NLRAIL35S NEWLEC {2M}
DIN RAIL TOP HAT PROFILE B SLOTTED 35X7.5MM 2M LENGTH BZP",447334959,Proj000712,P-MAT-MISE,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,2.42,41,44747,"NLMBBL2 NEWLEC
25MM STEEL CONDUIT MALE BUSH LONG BRASS",447334959,Proj000712,P-MAT-MISE,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,0.67,42,44747,"NLLR2 NEWLEC
LOCKRING MILLED EDGE 25MM BRIGHT ZINC PLATED",447334959,Proj000712,P-MAT-MISE,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,3.02,43,44747,"1No. NLDTG20SWHI NEWLEC
DOME TOP STUFFING GLAND 20MM IP68 NYLON WHI FOR 6-12MM",447334959,Proj000712,P-MAT-MISE,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,58.9,44,44748,"6491B-70.0-G/Y1 CABLE-RX 
70.0MM GREEN/YELLOW 1-CORE LSOH CUT BASEC",447342140,Proj000711,P-MAT-ACAB,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,2161.25,45,44748,6944XLH-95.0-BLK1 CABLE-RX  95.0MM BLACK 4-CORE CUT XLPE/SWA/PVC BASEC,447343604,Proj000713,P-MAT-DCAB,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,13.27,46,44748,100No. HEXAGON NUT M10 BRIGHT ZINC PLATED STEEL,447343605,Proj000713,P-MAT-MISE,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,6.65,47,44748,100No. PENNY WASHER M10 X 25MM BRIGHT ZINC PLATED STEEL,447343605,Proj000713,P-MAT-MISE,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,4.89,48,44748,200No. CABLE TIE 4.6X300MM NYLON BLACK,447343605,Proj000713,P-MAT-MISE,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,39.47,49,44748,20No. CRIMP LUG TUBE 95.0MM 12MM HOLE COPPER,447343605,Proj000713,P-MAT-DCEQ,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,1.28,50,44748,25MM CONDUIT FEMALE BUSH BRASS,447343605,Proj000713,P-MAT-MISE,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,1.93,51,44748,25MM STEEL CONDUIT MALE BUSH LONG BRASS,447343605,Proj000713,P-MAT-MISE,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,114.47,52,44748,ARMOURED CABLE GLAND PACK OUTDOOR CW50S+EARTH TAG+PVC SHROUD,447343605,Proj000713,P-MAT-ACAB,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,96.48,53,44748,CHANNEL SUPPORT DEEP PROFILE SLOTTED 41X41MM 3M PREGALV,447343605,Proj000713,P-MAT-MISE,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,61.51,54,44748,CONSUMER UNIT DUAL RCD 10 MCBS UPOPEN 10WAY 2X63A 16 MODULE,447343605,Proj000713,P-MAT-SWIT,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,54.68,55,44748,HOLESAW QUICK CHANGE BI-METAL 70X48MM,447343605,Proj000713,P-MAT-MISE,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,22.46,56,44748,THREADED ROD DIN976-1 M10 3 METER LENGTH STEEL,447343605,Proj000713,P-MAT-MISE,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,97.09,57,44748,SFOHB9 CABLE TRAY MED DUTY OVERHEAD BRKT 225MM PRE GLV,447343606,Proj000713,P-MAT-DCEQ,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,55.58,58,44748,BEND 45DEG FLAT 225MM PRE-GALVANISED,447343606,Proj000713,P-MAT-DCEQ,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,360.75,59,44748,"16.0MM BLACK 3-CORE CUT XLPE/SWA/PVC BASEC
2500141829 6943XLH-",447343607,Proj000713,P-MAT-DCAB,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,195.93,60,44748,"10No .SP50/BL/10M ADAPTAFLEX
CONDUIT TYPE SINGLE POLE FLEXIBLE PVC 50MMX10M STEEL BLACK",447344379,Proj000714,P-MAT-DCEQ,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,188.81,61,44748,"6No. SP50/M50/A ADAPTAFLEX
CONNECTOR TYPE A MALE IP54 M50 BRASS NICKEL PLATED IP54",447344380,Proj000714,P-MAT-MISE,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,363.66,62,44749,SWITCH LOAD BREAK 3P&NEUTRAL LINK 250A ENCLOSED IP65,447350985,Proj000713,P-MAT-SWIT,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,320,63,44749,FLEXI FOOT 250MM,447351256,Proj000714,P-MAT-CABA,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,45,64,44749,NEXT DAY CARRIAGE,447351256,Proj000714,P-MAT-CABA,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,158.5,65,44749,CHANNEL SUPPORT DEEP PROFILE PLAIN 41X41MM 3M PREGALV,447352824,Proj000714,P-MAT-CABA,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,24.09,66,44749,CABLE TRAY MED DUTY 150MM 3M LENGTH PRE GALVANISED STEEL,447352824,Proj000714,P-MAT-DCEQ,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,1.1,67,44749,CHANNEL SUPPORT BRKT 90DEG INTERNAL 1 HOLE 1 HOLE HDG,447352824,Proj000714,P-MAT-MISE,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,36.47,68,44749,100No.M10 X 25MM SET SCREW HT8.8 HEXAGON HEAD BZP,447352824,Proj000714,P-MAT-MISE,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,34.24,69,44749,CHANNEL NUT LONG SPRING M10 THREAD BRIGHT ZINC PLATED,447352824,Proj000714,P-MAT-MISE,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,6.65,70,44749,100No. PENNY WASHER M10 X 25MM BRIGHT ZINC PLATED STEEL,447352824,Proj000714,P-MAT-MISE,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,28.48,71,44749,CHANNEL NUT LONG SPRING M6 THREAD BRIGHT ZINC PLATED,447352824,Proj000714,P-MAT-MISE,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,6.65,72,44749,100No. PENNY WASHER M6 X 25MM BRIGHT ZINC PLATED STEEL,447352824,Proj000714,P-MAT-MISE,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,7.1,73,44749,100No. SCREW HEX HEAD SELF DRILL 4.8X20MM STEEL/COATED PK=100,447352824,Proj000714,P-MAT-MISE,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,5.56,74,44749,CHANNEL BASE PLATE HDG FOR 41X41MM SUPPORT CHANNEL,447352824,Proj000714,P-MAT-MISE,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,71.93,75,44749,100No. 6.0MM GREEN/YELLOW 1-CORE LSOH 100M BASEC,447352824,Proj000714,P-MAT-CABA,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,17.46,76,44749,200No. ROOFING BOLT & NUT MUSHROOM HEAD M6 X 25MM BZP,447352824,Proj000714,P-MAT-MISE,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,8.56,77,44749,CHANNEL SUPPORT BRKT FLAT 90DEG ANGLE 3 HOLE HDG,447352824,Proj000714,P-MAT-MISE,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,3.02,78,44749,"10No. NLDTG20SRED NEWLEC  
DOME TOP STUFFING GLAND 20MM IP68 NYLON RED FOR 6-12MM",447352906,Proj000715,P-MAT-CABA,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,55.91,79,44749,"A9F54310 SCHNEIDER
MERLIN ACTI9 IC60H MCB TP C 10A TYPE C",447352906,Proj000715,P-MAT-SWIT,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,1093.35,80,44750,H07RN-F 5X95MM BLACK,447359497,Proj000713,P-MAT-ACAB,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,73,81,44750,CAT6 UTP PE DUCT GRADE BLACK,447359497,Proj000713,P-MAT-DCEQ,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,5.23,82,44753,DIN RAIL TOP HAT PROFILE B SLOTTED 35X7.5MM,447372356,Proj000715,P-MAT-MISE,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,19.86,83,44753,ENCLOSURE WEATHERPROOF CLEAR LID 240X190X90MM IP56 MOULDED,447372356,Proj000715,P-MAT-MISE,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,88.96,84,44753,"MT2/7236 MTUFFLEX
BRACKET CEILING FAST FIX 150MM",447372695,Proj000716,P-MAT-MISE,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,66.55,85,44753,"NLWB55150 NEWLEC
WIRE BASKET CABLE TRAY 150MMX55MM 3 METER ELECTRO ZINC STEEL",447372696,Proj000716,P-MAT-CABA,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,15.26,86,44753,"NLWBQC NEWLEC
WIRE BASKET CABLE TRAY QUICK COUPLER STEEL",447372696,Proj000716,P-MAT-MISE,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,74.43,87,44753,MGPBBP SCHNEIDER PLATE BLANKING,447372779,Proj000717,P-MAT-KIOS,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,90,88,44753,,0976-057,Proj000718,P-PRE-STSU,Sup000719
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,98,89,44754,1.5MM 2 CORE SWA,447379120,Proj000719,P-MAT-DCEQ,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,196,90,44754,1.5MM 2 CORE SWA,447379120,Proj000719,P-MAT-DCEQ,Sup000718
BU013,External Project Costs,FH3522000,Project Costs,PL,INV,196,91,44754,1.5MM 2 CORE SWA,447379120,Proj000719,P-MAT-DCEQ,Sup000718
